Wikipedia_movie_ID,Movie_name,Release_date,Revenue,Runtime,Languages,Countries,Genres,weightedAverageRating,totalVotes,is_blockbuster,year
6243766.0,superman,1978-01-01,,,English,United States of America,"Action, Adventure, Black-and-white, Superhero movie",7.4,191829.0,False,1978
27148466.0,superman,1978-01-01,,,,,"Thriller, Comedy film",7.4,191829.0,False,1978
1645634.0,the big sleep,1978-03-13,,0 days 01:42:00,English,United Kingdom,"Crime Fiction, Thriller, Gangster Film, Mystery, Drama, Crime Thriller",7.9,92173.0,False,1978
73425.0,the deer hunter,1978-12-08,50000000.0,0 days 03:03:00,"French, Vietnamese, Russian, English","United States of America, United Kingdom","Anti-war, Ensemble Film, Drama, War film, Anti-war film, New Hollywood",8.1,369617.0,True,1978
982243.0,watership down,1978-01-01,,0 days 01:33:00,English,United Kingdom,"Indie, Animation, Fantasy, Film adaptation, Drama, Family Film, Adventure",7.6,40456.0,False,1978
23487440.0,alien,1979-05-25,104931801.0,0 days 01:56:00,"English, Spanish","United States of America, United Kingdom","Science Fiction, Horror, Adventure, Sci-Fi Horror, Creature Film, New Hollywood",8.5,993758.0,True,1979
9718646.0,all quiet on the western front,1979-11-14,,0 days 02:08:00,English,"United States of America, United Kingdom","Television movie, Drama, Film adaptation, War film",8.1,68983.0,False,1979
18951054.0,apocalypse now,1979-05-10,78784010.0,0 days 02:33:00,"French, Vietnamese, Khmer language, English",United States of America,"Anti-war, Adventure, Existentialism, Jungle Film, Drama, War film, Anti-war film, New Hollywood",8.4,727885.0,True,1979
1048695.0,dracula,1979-07-13,20158970.0,0 days 01:44:00,English,"United States of America, United Kingdom",Horror,7.4,61023.0,False,1979
1707516.0,escape from alcatraz,1979-06-22,43000000.0,0 days 01:51:00,English,United States of America,"Thriller, Action/Adventure, Drama, Suspense, Escape Film, Action, Prison",7.6,150802.0,False,1979
35919373.0,from here to eternity,1979-02-14,,0 days 06:00:00,English,United States of America,Drama,7.6,51958.0,False,1979
103026.0,kramer vs. kramer,1979-01-01,106260000.0,0 days 01:45:00,English,United States of America,"Family Drama, Drama, Marriage Drama, New Hollywood, Courtroom Drama",7.8,158294.0,False,1979
255898.0,mad max,1979-04-12,100000000.0,0 days 01:28:00,English,Australia,"Thriller, Tragedy, Adventure, World cinema, Doomsday film, Chase Movie, Science Fiction, Cult, Apocalyptic and post-apocalyptic fiction, Biker Film, Action",6.8,235161.0,False,1979
74930.0,manhattan,1979-04-25,39946780.0,0 days 01:36:00,English,United States of America,"Romantic comedy, Indie, Black-and-white, Comedy, Romance Film, New Hollywood",7.8,149576.0,False,1979
6446062.0,moonraker,1979-06-26,210300000.0,0 days 02:06:00,"Italian, English","France, United Kingdom","Thriller, Science Fiction, Adventure, Action/Adventure, Glamorized Spy Film, Action",6.3,111374.0,False,1979
149433.0,rocky ii,1979-06-15,200182160.0,0 days 02:00:00,English,United States of America,"Sports, Drama, Boxing, New Hollywood",7.3,236559.0,False,1979
286266.0,stalker,1979-01-01,,0 days 02:43:00,Russian,"Soviet Union, Russia, Germany","Science Fiction, World cinema",8.0,148436.0,False,1979
277006.0,star trek: the motion picture,1979-01-01,139000000.0,0 days 02:16:00,"Klingon language, English",United States of America,"Science Fiction, Family Film, Drama, Adventure",6.4,98404.0,False,1979
179044.0,the jerk,1979-12-14,73691419.0,0 days 01:44:00,English,United States of America,"Music, Screwball comedy, Slapstick, Comedy, Absurdism",7.1,65524.0,False,1979
11780359.0,the warriors,1979-01-01,,,English,United States of America,"Crime Fiction, Action, Drama",7.5,113625.0,False,1979
1173571.0,the warriors,1979-02-01,22490039.0,0 days 01:33:00,English,United States of America,"Thriller, Crime Fiction, Cult, Action/Adventure, Drama, Action",7.5,113625.0,False,1979
46505.0,airplane!,1980-07-02,83453539.0,0 days 01:27:00,English,United States of America,"Parody, Ensemble Film, Absurdism, Cult, Satire, Comedy, Disaster, Romance Film, Airplanes and airports",7.7,268366.0,False,1980
350629.0,altered states,1980-12-25,19853892.0,0 days 01:44:00,"English, Spanish",United States of America,"Science Fiction, Horror, Surrealism, Creature Film, Psychological thriller, Cult, Drama, Film adaptation",6.9,39639.0,False,1980
667194.0,american gigolo,1980-02-08,,0 days 01:56:00,English,United States of America,"Crime Fiction, Thriller, Erotic Drama, Erotica, Crime Drama, Erotic thriller, Drama, Romance Film, New Hollywood",6.3,30397.0,False,1980
217982.0,caddyshack,1980-07-25,39846344.0,0 days 01:38:00,English,United States of America,"Sports, Gross-out film, Cult, Satire, Comedy, Gross out, Slapstick",7.2,129654.0,False,1980
513149.0,cannibal holocaust,1980-02-07,,0 days 01:35:00,"Italian, English, Spanish",Italy,"Mockumentary, Jungle Film, Horror, World cinema",5.8,63199.0,False,1980
4362592.0,defiance,1980-03-14,,0 days 01:43:00,English,United States of America,"Crime Fiction, Drama",7.1,157481.0,False,1980
8481.0,dressed to kill,1980-06-23,31899000.0,0 days 01:45:00,English,United States of America,"Thriller, Horror, Erotica, Mystery, Psychological thriller, Erotic thriller, Suspense, Crime Thriller, Slasher, Indie",7.1,51334.0,False,1980
3524282.0,dressed to kill,1980-01-01,,0 days 01:12:00,English,United States of America,"Thriller, Mystery, Drama, Crime Thriller, Film adaptation",7.1,51334.0,False,1980
25506.0,raging bull,1980-11-14,23380203.0,0 days 02:09:00,English,United States of America,"Biography, Black-and-white, Sports, Period piece, Drama, Boxing, Biopic [feature], Biographical film, New Hollywood, Neo-noir",8.1,388929.0,True,1980
920296.0,somewhere in time,1980-10-03,,0 days 01:48:00,English,United States of America,"Science Fiction, Indie, Tragedy, Romantic fantasy, Fantasy, Drama, Romantic drama, Time travel, Romance Film",7.2,33665.0,False,1980
53964.0,star wars episode v: the empire strikes back,1980-05-21,538375067.0,0 days 02:04:00,English,United States of America,"Science Fiction, Adventure, Space opera, Fantasy, Family Film, Action",8.7,1413571.0,True,1980
1814329.0,stir crazy,1980-12-12,,0 days 01:37:00,English,United States of America,"Action/Adventure, Buddy film, Prison film, Cult, Comedy, Comedy of Errors, Action, Prison",6.7,31127.0,False,1980
4558294.0,the blues brothers,1980-06-16,115229890.0,0 days 02:13:00,English,United States of America,"Action/Adventure, Buddy film, Absurdism, Screwball comedy, Action Comedy, Cult, Musical, Adventure Comedy, Comedy, Action",7.9,218785.0,False,1980
1803595.0,the changeling,1980-03-28,,0 days 01:47:00,English,Canada,"Thriller, Mystery, Horror, Suspense, Supernatural",7.1,41688.0,False,1980
261237.0,the gods must be crazy,1980-01-01,34331783.0,0 days 01:49:00,"Afrikaans, English",South Africa,"Adventure, Action/Adventure, Indie, World cinema, Cult, Adventure Comedy, Comedy, Slapstick",7.3,60538.0,False,1980
1186616.0,the shining,1980-05-23,44017374.0,0 days 02:23:00,English,"United States of America, United Kingdom","Horror, Supernatural, Surrealism, Psychological thriller, Drama, Film adaptation, Slasher, New Hollywood",8.4,1142380.0,True,1980
471370.0,an american werewolf in london,1981-08-21,61973249.0,0 days 01:32:00,English,"United States of America, United Kingdom","Fantasy, Horror, Creature Film, Horror Comedy",7.5,126084.0,False,1981
8994.0,das boot,1981-09-17,84970337.0,0 days 03:30:00,"French, English, German","West Germany, Germany","Thriller, World cinema, History, Action/Adventure, Drama, War film, Action",8.4,271332.0,False,1981
9835.0,escape from new york,1981-05-23,50000000.0,0 days 01:39:00,English,"United States of America, United Kingdom","Thriller, Crime Fiction, Science Fiction, Indie, Doomsday film, Action/Adventure, Western, Escape Film, Action, Dystopia",7.1,162427.0,False,1981
250699.0,excalibur,1981-04-10,34967437.0,0 days 02:20:00,English,"United States of America, United Kingdom","Fantasy Adventure, Adventure, Costume drama, Action/Adventure, Fantasy, Mythological Fantasy, Drama, Sword and sorcery, Sword and sorcery films",7.3,68846.0,False,1981
6446044.0,for your eyes only,1981-06-24,195300000.0,0 days 02:07:00,"Greek, Italian, English",United Kingdom,"Thriller, Action/Adventure, Glamorized Spy Film, Action, Spy",6.7,110631.0,False,1981
2274938.0,friday the 13th part 2,1981-05-01,22722776.0,0 days 01:26:00,English,United States of America,"Cult, Horror, Slasher, Teen",6.1,81172.0,False,1981
2002104.0,halloween ii,1981-10-30,25533818.0,0 days 01:30:00,English,United States of America,"Cult, Horror, Slasher, Teen",6.5,105671.0,False,1981
54166.0,indiana jones and the raiders of the lost ark,1981-06-12,389925971.0,0 days 01:55:00,"Arabic, Nepali, Spanish, Hebrew, English, German",United States of America,"Adventure, Costume Adventure, Action/Adventure, Action, New Hollywood, Airplanes and airports",8.4,1057018.0,True,1981
10645970.0,rocky,1981-04-26,,0 days 02:28:00,Hindi,India,"World cinema, Musical, Drama, Romantic drama, Romance Film, Bollywood",8.1,646660.0,True,1981
15693005.0,soul,1981-01-01,,0 days 01:33:00,Russian,"Soviet Union, Russia","Musical, Horror, Tragedy",8.0,396460.0,True,1981
560511.0,stripes,1981-06-26,85297000.0,0 days 01:46:00,"Czech, English",United States of America,"Parody, Action/Adventure, Action, Buddy film, Comedy",6.8,81761.0,False,1981
1059280.0,superman ii,1981-03-20,108185706.0,0 days 01:56:00,"French, Russian, English","United States of America, United Kingdom","Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Alien Film, Family Film, Action",6.8,116851.0,False,1981
9294.0,the evil dead,1981-10-15,29400000.0,0 days 01:25:00,English,United States of America,"Cult, B-movie, Horror, Haunted House Film, Indie",7.4,239290.0,False,1981
1371138.0,the fox and the hound,1981-07-10,63456988.0,0 days 01:23:00,English,United States of America,,7.2,104531.0,False,1981
157172.0,time bandits,1981-07-13,42365581.0,0 days 01:55:00,English,United Kingdom,"Science Fiction, Fantasy Adventure, Indie, Costume drama, Existentialism, Fantasy, Comedy, Family Film, Fantasy Comedy, Time travel, Adventure",6.9,70765.0,False,1981
2436406.0,48 hrs.,1982-12-08,78868508.0,0 days 01:36:00,English,United States of America,"Thriller, Crime Fiction, Buddy film, Action Comedy, Buddy cop, Action/Adventure, Drama, Comedy, Action",6.9,87899.0,False,1982
242539.0,an officer and a gentleman,1982-07-28,129795554.0,0 days 02:02:00,"Filipino language, English",United States of America,"Romantic drama, Romance Film, Drama",7.1,64218.0,False,1982
3746.0,blade runner,1982-06-25,33139618.0,0 days 01:56:00,"Japanese, Cantonese, English, German, Hungarian language","United States of America, Hong Kong","Thriller, Cyberpunk, Science Fiction, Future noir, Existentialism, Cult, Drama, Film noir, Crime Thriller, Chinese Movies, Dystopia, Neo-noir",8.1,840420.0,True,1982
73441.0,e.t. the extra-terrestrial,1982-05-26,792910554.0,0 days 02:00:00,English,United States of America,,7.9,447158.0,True,1982
487300.0,fanny and alexander,1982-12-17,6783304.0,0 days 05:12:00,"Swedish, Yiddish, English, German","France, West Germany, Sweden, Germany","Fantasy, Family Drama, Drama, World cinema, Mystery",8.1,68418.0,False,1982
453236.0,fast times at ridgemont high,1982-08-13,27092880.0,0 days 01:30:00,English,United States of America,"Ensemble Film, Sex comedy, Screwball comedy, Cult, Coming of age, Comedy, Drama, Stoner film, Romance Film, Teen",7.1,119047.0,False,1982
872441.0,first blood,1982-10-22,125212904.0,0 days 01:33:00,English,United States of America,"Thriller, Adventure, Psychological thriller, Action Thrillers, Drama, Action",7.7,283481.0,False,1982
369508.0,gandhi,1982-11-30,52767889.0,0 days 03:08:00,"Hindi, English","India, United Kingdom","British Empire Film, History, Historical fiction, Epic, Drama, Biopic [feature], Biographical film, Historical Epic",8.0,242153.0,False,1982
1539714.0,pink floyd the wall,1982-05-23,22244207.0,0 days 01:35:00,English,United Kingdom,"Live action, Musical, Drama, Animation",8.0,86836.0,False,1982
152328.0,rocky iii,1982-05-28,270000000.0,0 days 01:40:00,English,United States of America,"Sports, Melodrama, Drama, Boxing",6.8,216129.0,False,1982
27098.0,star trek ii: the wrath of khan,1982-06-04,97000000.0,0 days 01:52:00,English,United States of America,"Thriller, Science Fiction, Family Film, Action, Adventure",7.7,131262.0,False,1982
348292.0,the dark crystal,1982-12-17,40577001.0,0 days 01:33:00,English,"United States of America, United Kingdom",,7.1,73397.0,False,1982
27871452.0,the elephant man,1982-01-04,,0 days 01:30:00,English,United States of America,"Biographical film, Drama",8.2,264909.0,False,1982
76394.0,tootsie,1982-12-01,177200000.0,0 days 01:56:00,English,United States of America,"Romantic comedy, Romance Film, Comedy of Errors, Drama, Comedy",7.4,117025.0,False,1982
312757.0,tron,1982-07-09,74000000.0,0 days 01:31:00,English,United States of America,"Cyberpunk, Thriller, Science Fiction, Adventure, Computer Animation, Family Film, Action",6.7,131748.0,False,1982
932424.0,a christmas story,1983-11-18,19294144.0,0 days 01:33:00,English,"United States of America, Canada","Christmas movie, Family Film, Comedy",7.9,170780.0,False,1983
5966549.0,a few good men,1983-06-24,,0 days 01:20:00,English,United States of America,"Gay pornography, Pornographic movie",7.7,295884.0,False,1983
18749527.0,beauty and the beast,1983-11-11,,0 days 01:30:00,Danish,Denmark,Drama,8.0,487133.0,True,1983
23265233.0,independence day,1983-01-21,,0 days 01:50:00,English,United States of America,Drama,7.0,619105.0,False,1983
205512.0,monty python's the meaning of life,1983-03-31,18059552.0,0 days 01:48:00,English,United Kingdom,"Cult, Parody, Satire, Comedy, Black comedy",7.5,126654.0,False,1983
541642.0,octopussy,1983-06-06,187500000.0,0 days 02:11:00,"Russian, German, English, Spanish","United States of America, United Kingdom","Thriller, Action/Adventure, Adventure, Action Thrillers, Glamorized Spy Film, Crime Fiction, Action, Spy",6.5,115340.0,False,1983
76331.0,scarface,1983-01-01,,0 days 01:34:00,"Italian, English",United States of America,"Crime Fiction, Gangster Film, Black-and-white, Drama, Pre-Code, Film noir",8.3,943043.0,True,1983
267848.0,scarface,1983-12-01,65884703.0,0 days 02:50:00,"English, Spanish",United States of America,"Crime Fiction, Thriller, Gangster Film, Action/Adventure, Drama, Crime Thriller, Action",8.3,943043.0,True,1983
50744.0,star wars episode vi: return of the jedi,1983-05-25,475106177.0,0 days 02:15:00,English,United States of America,"Science Fiction, Adventure, Space opera, Fantasy, Family Film, Action",8.3,1145760.0,True,1983
1059701.0,superman iii,1983-06-16,,0 days 02:05:00,"Italian, English, Spanish","United States of America, United Kingdom","Thriller, Science Fiction, Adventure, Superhero movie, Superhero, Action/Adventure, Fantasy, Comedy, Family Film, Action",5.0,76316.0,False,1983
451062.0,the dead zone,1983-10-21,20766616.0,0 days 01:43:00,"Polish, Russian, English",United States of America,"Thriller, Science Fiction, Horror, Indie, Supernatural, Psychological thriller, Political thriller, Crime Thriller",7.2,79661.0,False,1983
482383.0,the king of comedy,1983-02-18,2536242.0,0 days 01:45:00,English,United States of America,"Black comedy, Drama, Comedy, Documentary",7.8,123376.0,False,1983
520990.0,trading places,1983-06-08,90404800.0,0 days 01:58:00,English,United States of America,"Satire, Comedy, Comedy of manners",7.5,170105.0,False,1983
511622.0,vacation,1983-07-29,61399552.0,0 days 01:39:00,English,United States of America,"Romance Film, Comedy, Adventure",7.3,122647.0,False,1983
456587.0,videodrome,1983-02-04,2120439.0,0 days 01:27:00,English,Canada,"Thriller, Mystery, Science Fiction, Horror",7.2,106503.0,False,1983
34130.0,wargames,1983-06-03,79567667.0,0 days 01:54:00,English,United States of America,"Thriller, Science Fiction",7.1,114108.0,False,1983
1065214.0,amadeus,1984-09-06,51973029.0,0 days 03:00:00,"English, Italian, Latin, German",United States of America,"Biography, Costume drama, Comedy-drama, Period piece, Drama, Biopic [feature], Music, Biographical film, Musical Drama",8.4,439694.0,True,1984
680398.0,beverly hills cop,1984-12-01,316360478.0,0 days 01:46:00,English,United States of America,"Thriller, Crime Fiction, Buddy film, Action/Adventure, Drama, Comedy, Action",7.4,220411.0,False,1984
71415.0,dune,1984-12-14,30925690.0,0 days 02:20:00,"Italian, English",United States of America,"LGBT, Thriller, Science Fiction, Adventure, Cult, Drama, Film adaptation, Action",6.3,184012.0,False,1984
205013.0,ghostbusters,1984-06-07,291632124.0,0 days 01:47:00,English,United States of America,"Science Fiction, Fantasy Comedy, Supernatural, Stop motion, Action/Adventure, Fantasy, Comedy, Family Film, Action",7.8,463625.0,True,1984
382387.0,gremlins,1984-06-08,153083102.0,0 days 01:46:00,"English, Spanish",United States of America,"Horror, Creature Film, Cult, Fantasy, Comedy, Black comedy, Horror Comedy",7.3,255470.0,False,1984
81503.0,indiana jones and the temple of doom,1984-05-23,333107271.0,0 days 01:58:00,"Sinhala, English",United States of America,"Action/Adventure, Costume Adventure, Action, Adventure",7.5,544378.0,True,1984
92689.0,nausicaä of the valley of the wind,1984-03-11,,0 days 01:35:00,Japanese,Japan,"Science Fiction, Japanese Movies, Adventure, Animation, Anime, Fantasy, Action",8.0,187364.0,False,1984
442308.0,once upon a time in america,1984-06-01,5321508.0,0 days 04:29:00,"French, Italian, English","United States of America, Italy","Crime Fiction, Ensemble Film, Gangster Film, Period piece, Drama, Film adaptation",8.3,387053.0,True,1984
237134.0,"paris, texas",1984-05-19,2181987.0,0 days 02:25:00,English,"France, United States of America, West Germany, United Kingdom","Mystery, Romance Film, Drama, Indie, Road movie",8.1,126719.0,False,1984
6043780.0,police academy,1984-03-23,81198894.0,0 days 01:35:00,English,United States of America,"Crime Fiction, Comedy",6.7,141286.0,False,1984
685977.0,sixteen candles,1984-05-04,23686027.0,0 days 01:33:00,English,United States of America,"Romantic comedy, Cult, Coming of age, Comedy, Romance Film, Teen",7.0,129666.0,False,1984
91133.0,the karate kid,1984-06-22,90815558.0,0 days 02:07:00,"Japanese, English","United States of America, Japan","Action/Adventure, Japanese Movies, Adventure, Family Drama, Sports, Martial Arts Film, Coming of age, Drama, Family Film, Action, Romance Film, Teen",7.3,252788.0,False,1984
2829485.0,the neverending story,1984-04-06,20158808.0,0 days 01:34:00,English,"United States of America, West Germany",,7.3,161321.0,False,1984
30327.0,the terminator,1984-10-26,78371200.0,0 days 01:47:00,"English, Spanish",United States of America,"Thriller, Science Fiction, Indie, Doomsday film, Stop motion, Action/Adventure, Time travel, Action",8.1,947697.0,True,1984
99545.0,this is spinal tap,1984-03-02,4736202.0,0 days 01:22:00,English,United States of America,"Parody, Mockumentary, Indie, Cult, Musical, Satire, Comedy",7.9,149687.0,False,1984
583932.0,a view to a kill,1985-05-22,152400000.0,0 days 02:11:00,English,"United States of America, United Kingdom","Thriller, Action Thrillers, Action/Adventure, Glamorized Spy Film, Action, Spy",6.3,107153.0,False,1985
42993.0,back to the future,1985-07-03,383874862.0,0 days 01:56:00,English,United States of America,"Science Fiction, Adventure, Americana, Humour, Comedy, Time travel, Sci-Fi Adventure, Family Film",8.5,1346857.0,True,1985
74537.0,brazil,1985-02-20,9929135.0,0 days 02:23:00,English,United Kingdom,"Science Fiction, Future noir, Cult, Satire, Fantasy, Comedy, Drama, Black comedy, Dystopia, Kafkaesque",7.8,214204.0,False,1985
7865906.0,bridge to terabithia,1985-02-04,,0 days 01:00:00,English,Canada,"Family Film, Adventure, Television movie",7.2,178543.0,False,1985
4492505.0,come and see,1985-01-01,,0 days 02:13:00,"Belarusian language, German, Russian","Soviet Union, Russia","Action/Adventure, Coming of age, Drama, World cinema, War film",8.3,105378.0,False,1985
922084.0,legend,1985-08-28,15502112.0,0 days 01:29:00,"Italian, English","United States of America, United Kingdom","Science Fiction, Fantasy Adventure, Adventure, Costume drama, Action/Adventure, Fantasy, Fantasy Drama, Romance Film, Sword and sorcery films",6.9,209128.0,False,1985
598868.0,mad max beyond thunderdome,1985-07-10,36230219.0,0 days 01:47:00,English,"United States of America, Australia, New Zealand","Science Fiction, Indie, World cinema, Doomsday film, Apocalyptic and post-apocalyptic fiction, Action",6.2,156093.0,False,1985
583012.0,rambo: first blood part ii,1985-05-22,,0 days 01:36:00,"Vietnamese, English",United States of America,"Thriller, Action/Adventure, Action Thrillers, Action, War film",6.5,186719.0,False,1985
75984.0,ran,1985-06-01,,0 days 02:42:00,Japanese,"France, Japan","Tragedy, Japanese Movies, Art film, World cinema, Family Drama, Epic, Drama, War film, Samurai cinema, Historical Epic, Action",8.2,140087.0,False,1985
104984.0,rocky iv,1985-11-27,300473716.0,0 days 01:31:00,"English, Russian",United States of America,"Sports, Action, Drama, Political drama, Boxing",6.9,231679.0,False,1985
29943.0,the breakfast club,1985-02-07,51525171.0,0 days 01:33:00,English,United States of America,"Ensemble Film, Comedy-drama, Drama, Comedy, Coming of age, Teen",7.8,448603.0,True,1985
3185575.0,the color purple,1985-12-18,142000000.0,0 days 02:33:00,English,United States of America,"LGBT, Period piece, Marriage Drama, Drama, Film adaptation, Feminist Film",7.7,99437.0,False,1985
89631.0,the goonies,1985-06-07,61389680.0,0 days 01:54:00,"Cantonese, Italian, English, Spanish",United States of America,,7.7,306469.0,True,1985
241171.0,weird science,1985-08-02,38934048.0,0 days 01:34:00,English,United States of America,"Science Fiction, Buddy film, Cult, Fantasy, Comedy, Romance Film, Teen",6.6,100421.0,False,1985
84931.0,witness,1985-02-08,68706993.0,0 days 01:52:00,"German, English",United States of America,"Thriller, Drama, Suspense, Romantic drama, Romance Film, Courtroom Drama",7.4,107342.0,False,1985
26015247.0,witness,1985-01-01,,,Malayalam,India,"Thriller, Mystery, Action, Comedy",7.4,107342.0,False,1985
213472.0,aliens,1986-07-18,131060248.0,0 days 02:17:00,English,"United States of America, United Kingdom","Thriller, Science Fiction, Horror, Adventure, Stop motion, Sci-Fi Horror, Creature Film, Action/Adventure, Action",8.4,793829.0,True,1986
697113.0,big trouble in little china,1986-07-02,11100000.0,0 days 01:39:00,"English, Cantonese",United States of America,"Fantasy Comedy, Adventure, Action Comedy, Martial Arts Film, Fantasy, Comedy, Romance Film, Action",7.2,158016.0,False,1986
3947.0,blue velvet,1986-01-01,8551228.0,0 days 02:00:00,English,United States of America,"Thriller, Mystery, Crime Fiction",7.7,221491.0,False,1986
147697.0,castle in the sky,1986-08-02,,0 days 02:04:00,Japanese,Japan,,8.0,187479.0,False,1986
331586.0,crocodile dundee,1986-04-24,328203506.0,0 days 01:33:00,English,"United States of America, Australia, New Zealand","Adventure, World cinema, Action/Adventure, Adventure Comedy, Comedy, Action",6.6,118278.0,False,1986
88326.0,ferris bueller's day off,1986-06-11,70136369.0,0 days 01:43:00,English,United States of America,"Cult, Drama, Coming of age, Comedy, Teen",7.8,396567.0,True,1986
4440277.0,highlander,1986-01-01,12885193.0,0 days 01:56:00,English,"United States of America, United Kingdom","Cult, Action/Adventure, Science Fiction, Fantasy, Superhero movie",7.0,150790.0,False,1986
24456545.0,highlander,1986-01-01,,,English,,Action,7.0,150790.0,False,1986
34607936.0,labyrinth,1986-01-01,,,,,,7.3,154357.0,False,1986
177906.0,labyrinth,1986-06-27,12729917.0,0 days 01:42:00,English,"United States of America, United Kingdom","Coming of age, Family Film, Fantasy, Comedy, Adventure",7.3,154357.0,False,1986
113460.0,platoon,1986-12-19,138530565.0,0 days 02:00:00,"Vietnamese, English","United States of America, United Kingdom","Anti-war, Indie, Drama, War film, Action, Anti-war film, Combat Films",8.1,448307.0,True,1986
87983.0,stand by me,1986-08-08,52287414.0,0 days 01:29:00,English,United States of America,"Adventure, Period piece, Coming of age, Film adaptation, Drama, Teen",8.1,454276.0,True,1986
168561.0,the color of money,1986-10-17,52293982.0,0 days 02:00:00,"English, Spanish",United States of America,"Sports, Drama",7.0,95424.0,False,1986
6332878.0,the fly,1986-01-01,,,English,United States of America,"Science Fiction, Horror",7.6,210248.0,False,1986
553101.0,the fly,1986-01-01,,0 days 01:33:00,English,United States of America,"Cult, Science Fiction, Horror",7.6,210248.0,False,1986
456601.0,the fly,1986-08-15,60629159.0,0 days 01:36:00,English,United States of America,"Monster movie, Tragedy, Horror, Science Fiction, Drama, Film adaptation, Romance Film",7.6,210248.0,False,1986
1107088.0,"the karate kid, part ii",1986-06-19,115103979.0,0 days 01:53:00,English,United States of America,"Action/Adventure, Adventure, Family Drama, Sports, Martial Arts Film, Drama, Family Film, Action, Romance Film",6.1,101847.0,False,1986
5788437.0,the name of the rose,1986-09-24,77153487.0,0 days 02:10:00,"Latin, English","France, Italy, West Germany, Germany","Crime Fiction, Thriller, Detective fiction, Detective, World cinema, Costume drama, Gothic Film, Mystery, Period piece, Drama, Film adaptation, Crime Thriller, Whodunit",7.7,120249.0,False,1986
32809350.0,top gun,1986-01-01,,0 days 01:13:00,English,United States of America,Western,6.9,516657.0,False,1986
179825.0,top gun,1986-05-12,353816701.0,0 days 01:50:00,English,United States of America,"Action/Adventure, Drama, War film, Romantic drama, Romance Film, Action, Airplanes and airports",6.9,516657.0,False,1986
680361.0,dirty dancing,1987-05-12,213954274.0,0 days 01:37:00,English,United States of America,"Dance, Indie, Period piece, Musical, Coming of age, Drama, Romantic drama, Romance Film, Musical Drama, Teen",7.1,264216.0,False,1987
10487.0,evil dead ii,1987-03-13,10900000.0,0 days 01:24:00,English,United States of America,"Horror, Stop motion, Cult, Comedy, Splatter film, Zombie Film, Black comedy",7.7,187102.0,False,1987
11701.0,full metal jacket,1987-06-17,46300000.0,0 days 01:52:00,"Vietnamese, English","United States of America, United Kingdom","Anti-war, War film, Period piece, Drama, Film adaptation, Action, Anti-war film, Combat Films",8.2,808532.0,True,1987
168593.0,"good morning, vietnam",1987-12-23,123922370.0,0 days 02:01:00,English,United States of America,"Comedy-drama, Comedy, War film",7.3,157684.0,False,1987
235418.0,lethal weapon,1987-03-06,120207127.0,0 days 01:57:00,English,United States of America,"Crime Fiction, Albino bias, Buddy film, Buddy cop, Action/Adventure, Thriller, Comedy, Action",7.6,282424.0,False,1987
3727473.0,man on fire,1987-09-04,519596.0,0 days 01:32:00,"French, Italian, English","France, Italy","Thriller, Action, Drama, Indie",7.7,398174.0,True,1987
1397377.0,"planes, trains and automobiles",1987-11-25,150823000.0,0 days 01:32:00,English,United States of America,"Buddy film, Road movie, Screwball comedy, Drama, Comedy, Comedy of Errors, Airplanes and airports",7.6,166357.0,False,1987
230481.0,predator,1987-06-12,98267558.0,0 days 01:48:00,"English, Spanish",United States of America,"Monster movie, Science Fiction, Horror, Creature Film, Action/Adventure, Alien Film, Action",7.8,468541.0,True,1987
445066.0,robocop,1987-07-17,53424681.0,0 days 01:43:00,English,United States of America,"Thriller, Crime Fiction, Science Fiction, Superhero movie, Stop motion, Action/Adventure, Satire, Action",7.6,290789.0,False,1987
75222.0,spaceballs,1987-06-24,38119483.0,0 days 01:36:00,English,United States of America,"Parody, Science Fiction, Adventure, Absurdism, Cult, Comedy, Slapstick",7.1,212145.0,False,1987
673472.0,the lost boys,1987-07-31,32222567.0,0 days 01:36:00,English,United States of America,"Cult, Horror, Coming of age, Comedy, Teen",7.2,166983.0,False,1987
31153.0,the princess bride,1987-09-18,30857814.0,0 days 01:38:00,English,United States of America,,8.0,459665.0,True,1987
7668793.0,the running man,1987-11-13,38122105.0,0 days 01:41:00,English,United States of America,"Thriller, Science Fiction, Action, Dystopia, Film adaptation",6.6,171921.0,False,1987
20379620.0,the running man,1987-01-01,,0 days 01:43:00,English,United Kingdom,"Crime Fiction, Drama",6.6,171921.0,False,1987
3842730.0,the untouchables,1987-01-01,76270454.0,0 days 02:00:00,English,United States of America,"Thriller, Crime Fiction, Biography, Gangster Film, Action/Adventure, Period piece, Drama, Crime Thriller, Action",7.8,337776.0,True,1987
58865.0,wall street,1987-12-11,43848100.0,0 days 02:06:00,English,United States of America,"Crime Fiction, Drama",7.3,167860.0,False,1987
308898.0,a fish called wanda,1988-07-07,62493712.0,0 days 01:49:00,"Italian, Russian, English","United States of America, United Kingdom","Crime Fiction, Heist, Crime Comedy, Caper story, Screwball comedy, Comedy",7.5,156946.0,False,1988
605939.0,akira,1988-01-01,63000000.0,0 days 02:05:00,Japanese,Japan,"Science Fiction, Japanese Movies, Epic, Animation, Anime, Fantasy, Dystopia",8.0,211335.0,False,1988
