Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced
4453691,blood diamond,2006,Solomon,13,Solomon Vandy,SOLOMON,95.46666666666658,0
2466773,the godfather,1972,Sonny,6,Sonny,SONNY,95.4,0
612052,spider-man 2,2004,Otto,5,Otto Octavius,OTTO,95.3,1
303933,twister,1996,Meg,2,Meg,MEG,95.13333333333334,0
43566,heat,1995,Chris,6,Chris Shiherlis,CHRIS,95.0,1
667372,harry potter and the goblet of fire,2005,Viktor,2,Viktor Krum,VIKTOR,94.1,1
909006,1900,1976,Alfredo,5,Alfredo Berlinghieri,ALFREDO,93.23333333333335,0
1428048,the last of the mohicans,1992,Cora,11,Cora,CORA,92.19999999999999,1
337740,bram stoker's dracula,1992,Mina,17,Mina,MINA,91.66666666666666,0
255898,mad max,1979,Max,16,Max Rockatansky,MAX,91.23333333333335,1
14941280,ratatouille,2007,Colette,13,Skinner assigns Colette,COLETTE,91.16666666666669,0
2809621,the prestige,2006,Alfred,2,Magician Alfred Borden,ALFRED,90.96666666666658,1
99025,romeo and juliet,1968,Juliet,6,Juliet,JULIET,89.9,0
6446036,the spy who loved me,1977,Anya,9,Anya Amasova,ANYA,89.86666666666666,0
34344124,terminator 2: judgment day,1991,Miles,4,Miles Dyson,MILES,88.83333333333337,0
57820,donnie darko,2001,Kitty,3,Kitty Farmer,KITTY,88.73333333333335,1
751724,i spit on your grave,1978,Andy,8,Andy brutally,ANDY,87.76666666666665,1
228274,the last samurai,2003,Graham,3,Simon Graham,GRAHAM,87.4333333333334,0
1345521,high plains drifter,1973,Duncan,3,Jim Duncan,DUNCAN,87.4,1
42886,gattaca,1997,Anton,10,Anton,ANTON,87.33333333333331,1
28648635,x-men: first class,2011,McCoy,2,Hank McCoy,MCCOY,87.0,0
216072,home alone,1990,Marley,5,Marley,MARLEY,86.8,1
9830229,rosemary's baby,1968,Abraham,4,Abraham Sapirstein,ABRAHAM,86.16666666666669,1
323715,troy,2004,Briseis,11,Briseis,BRISEIS,85.2,0
87983,stand by me,1986,Charlie,2,Charlie Hogan,CHARLIE,85.10000000000002,1
654530,legends of the fall,1994,William,6,William Ludlow,WILLIAM,84.70000000000073,0
30625,the shawshank redemption,1994,Hadley,4,Byron Hadley,HADLEY,84.03333333333335,1
25357930,sherlock holmes,2009,Ivory,5,Miss Ivory,IVORY,84.0,0
22216,"o brother, where art thou?",2000,Everett,20,Everett McGill,EVERETT,83.33333333333331,0
3727473,man on fire,1987,Eleanor,2,Eleanor Ringel,ELEANOR,83.23333333333329,1
1277918,charlie and the chocolate factory,2005,Augustus,2,Augustus Gloop,AUGUSTUS,80.9,0
460442,a bug's life,1998,Princess,4,Princess Dot,PRINCESS,79.9666666666667,0
676909,the terminal,2004,Viktor,25,Viktor Navorski,VIKTOR,79.76666666666665,1
471544,blade,1998,Jenson,12,Karen Jenson,JENSON,78.6,0
1584998,black christmas,1974,Jess,6,Jess Bradford,JESS,78.06666666666669,0
1745050,mr. & mrs. smith,2005,Jane,8,Jane Smith,JANE,77.33333333333337,0
2312056,pride & prejudice,2005,Jane,12,Jane accepts Bingley's,JANE,77.33333333333337,0
520990,trading places,1983,Valentine,15,Billy Ray Valentine,VALENTINE,76.6,0
39311,jfk,1991,Garrison,26,Jim Garrison,GARRISON,76.43333333333334,1
198313,willow,1988,Elora,4,Elora Danan,ELORA,76.33333333333333,1
433824,die hard 2,1990,Ramon,2,Ramon Esperanza,RAMON,76.23333333333323,0
999394,pirates of the caribbean: dead man's chest,2006,Swann,11,Elizabeth Swann,SWANN,76.16666666666666,0
18717177,shrek,2001,Fiona,24,Fiona,FIONA,75.79999999999995,0
667368,harry potter and the chamber of secrets,2002,Lucius,5,Lucius Malfoy,LUCIUS,75.23333333333332,1
702117,spider-man 3,2007,Gwen,2,Gwen,GWEN,74.06666666666666,0
12673434,thor,2011,Loki,7,Loki,LOKI,73.73333333333335,0
441926,a fistful of dollars,1964,Ramon,6,Ramon,RAMON,73.16666666666663,0
481605,batman begins,2005,Alfred,2,Alfred Pennyworth,ALFRED,73.13333333333333,0
99304,pearl harbor,2001,Rafe,16,Rafe McCawley,RAFE,73.0,1
2236472,transformers,2007,Mikaela,7,Mikaela Banes,MIKAELA,72.70000000000005,0
26999426,captain america: the first avenger,2011,Chester,2,Chester Phillips,CHESTER,72.06666666666666,0
1412408,slap shot,1977,Braden,7,Ned Braden,BRADEN,71.96666666666665,1
73467,five easy pieces,1970,Elton,2,Elton,ELTON,71.43333333333334,1
161897,cool hand luke,1967,Lucas,2,Lucas Jackson,LUCAS,70.36666666666666,1
50793,star wars episode i: the phantom menace,1999,Anakin,3,Anakin Skywalker,ANAKIN,69.41666666666667,0
65834,schindler's list,1993,Oskar,8,Oskar Schindler,OSKAR,69.4,1
398934,10 things i hate about you,1999,Joey,9,Joey Donner,JOEY,69.29999999999995,0
2251266,ocean's eleven,2001,Linus,2,Linus Caldwell,LINUS,68.43333333333334,1
6641931,i am legend,2007,Ethan,5,Ethan,ETHAN,67.96666666666715,0
167857,the usual suspects,1995,Marquez,2,Arturo Marquez,MARQUEZ,67.73333333333335,0
32411644,point blank,1967,Hugo,4,Hugo Sartet,HUGO,66.6,1
473273,jurassic park iii,2001,Brennan,6,Billy Brennan,BRENNAN,65.66666666666674,0
143809,the fifth element,1997,Korben,3,Korben Dallas,KORBEN,65.5,1
4276475,the dark knight,2008,Alfred,2,Alfred Pennyworth,ALFRED,64.4333333333334,0
1627058,how to steal a million,1966,Simon,8,Simon Dermott,SIMON,64.06666666666666,1
920613,cars,2006,Mack,3,Mack,MACK,63.966666666666654,0
77744,wayne's world,1992,Campbell,23,Wayne Campbell,CAMPBELL,62.8,0
28269,saving private ryan,1998,Frederick,11,James Frederick Ryan,FREDERICK,62.56666666666672,0
303928,escape from the planet of the apes,1971,Taylor,3,Taylor,TAYLOR,62.5,0
213251,alien³,1992,Bishop,2,Michael Bishop,BISHOP,62.23333333333333,1
1059280,superman ii,1981,Clark,8,Clark Kent,CLARK,61.866666666666674,1
6492614,the odd couple,1968,Oscar,20,Oscar Madison,OSCAR,61.5333333333333,1
489800,rush hour,1998,Tania,3,Tania Johnson,TANIA,61.46666666666658,0
161897,cool hand luke,1967,Luke,43,Believing Luke,LUKE,61.333333333333314,0
4276475,the dark knight,2008,Bruce,7,Rachel to Bruce,BRUCE,61.299999999999955,0
5476946,the incredible hulk,2008,Bruce,12,Bruce Banner,BRUCE,61.299999999999955,0
4453691,blood diamond,2006,Bowen,4,Maddy Bowen,BOWEN,61.23333333333335,0
11862690,juno,2007,Juno,19,Juno MacGuff,JUNO,59.26666666666667,1
18618306,planet of the apes,1968,Cornelius,25,Cornelius free Taylor,CORNELIUS,59.19999999999999,1
18952889,"it's a mad, mad, mad, mad world",1963,Marcus,7,Marcus,MARCUS,59.16666666666674,1
129368,rain man,1988,Charlie,22,Charlie Babbitt,CHARLIE,58.73333333333335,0
922084,legend,1985,Tom,2,Brown Tom,TOM,58.63333333333338,0
3920193,no country for old men,2007,Anton,3,Anton Chigurh,ANTON,58.60000000000002,0
14941280,ratatouille,2007,Anton,6,Anton Ego,ANTON,58.60000000000002,0
6641931,i am legend,2007,Shepherd,6,Shepherd Samantha,SHEPHERD,57.96666666666667,0
618929,ghostbusters ii,1989,Winston,3,Winston Zeddemore,WINSTON,57.93333333333331,0
129493,dead poets society,1989,Anderson,10,Todd Anderson,ANDERSON,57.033333333333346,1
58147,the manchurian candidate,1962,Jocelyn,7,Jocelyn Jordan,JOCELYN,56.666666666666686,0
1397377,"planes, trains and automobiles",1987,Page,8,Neal Page,PAGE,56.4,1
99123,speed,1994,Porter,11,Annie Porter,PORTER,56.3,1
1145761,where eagles dare,1968,Wyatt,2,Wyatt Turner,WYATT,56.3,1
19596597,sherlock holmes,2009,Adler,4,Irene Adler,ADLER,55.133333333333326,0
2029825,x-men: the last stand,2006,Grey,2,Jean Grey,GREY,55.0,0
520990,trading places,1983,Coleman,3,Coleman,COLEMAN,54.93333333333334,1
707808,snatch,2000,Avi,2,Avi,AVI,54.866666666666674,1
29075630,the dark knight rises,2012,Fox,2,Lucius Fox,FOX,54.73333333333335,0
5718787,the sons of katie elder,1965,Morgan,8,Morgan Hastings,MORGAN,54.666666666666686,0
26999426,captain america: the first avenger,2011,Zola,3,Arnim Zola,ZOLA,54.3,0
1385251,wedding crashers,2005,Claire,21,Claire,CLAIRE,54.13333333333321,0
202652,romeo + juliet,1996,Prince,2,Prince banishes,PRINCE,53.466666666666654,0
1210303,constantine,2005,Constantine,5,John Constantine,CONSTANTINE,53.33333333333333,1
684771,enemy of the state,1998,Clayton,20,Robert Clayton Dean,CLAYTON,53.066666666666606,0
1814329,stir crazy,1980,Wilson,5,Warden Wilson,WILSON,53.0333333333333,1
2982688,x-men origins: wolverine,2009,Stryker,2,William Stryker,STRYKER,52.866666666666674,0
343408,the aristocats,1970,Edgar,9,Edgar,EDGAR,52.10000000000002,0
228355,the naked gun: from the files of police squad!,1988,Mikhail,2,Mikhail Gorbachev,MIKHAIL,52.06666666666667,0
433824,die hard 2,1990,Esperanza,2,Ramon Esperanza,ESPERANZA,52.06666666666666,0
670407,harry potter and the order of the phoenix,2007,Lucius,3,Lucius Malfoy,LUCIUS,51.3,0
1891886,v for vendetta,2006,Evey,4,Evey Hammond,EVEY,50.93333333333334,0
1287385,million dollar baby,2004,Mack,2,Mickey Mack,MACK,50.86666666666666,1
232711,the truman show,1998,Truman,16,Truman Burbank,TRUMAN,50.63333333333334,1
309070,the dirty dozen,1967,Jefferson,2,Robert Jefferson,JEFFERSON,50.19999999999999,0
74930,manhattan,1979,Davis,14,Isaac Davis,DAVIS,50.033333333333346,1
598397,shaun of the dead,2004,Liz,11,Liz,LIZ,49.900000000000006,0
152058,beneath the planet of the apes,1970,Taylor,17,Hoping Taylor,TAYLOR,49.63333333333334,0
6306820,cleopatra,1963,Antony,3,Marc Antony,ANTONY,49.5,0
4954774,cleopatra,1963,Antony,5,Mark Antony,ANTONY,49.5,0
1059701,superman iii,1983,Clark,8,Clark Kent,CLARK,49.43333333333334,1
511622,vacation,1983,Clark,11,Clark Griswold,CLARK,49.43333333333334,1
3071743,star trek,2009,Tiberius,17,James Tiberius Kirk,TIBERIUS,49.4,0
99545,this is spinal tap,1984,Nigel,3,Nigel Tufnel,NIGEL,49.19999999999999,0
99545,this is spinal tap,1984,Nigel,6,David beckons Nigel,NIGEL,49.19999999999999,0
105872,clueless,1995,Dionne,5,Dionne Davenport,DIONNE,48.23333333333335,0
28269,saving private ryan,1998,Marshall,2,George Marshall,MARSHALL,47.866666666666674,0
19625929,falling down,1993,Foster,30,William Foster,FOSTER,47.83333333333333,1
5476946,the incredible hulk,2008,Betty,2,Betty,BETTY,47.599999999999994,0
101954,the english patient,1996,Tiger,2,the Tiger Moth,TIGER,47.416666666666664,1
45481,soylent green,1973,Solomon,6,"Solomon ""Sol"" Roth",SOLOMON,47.03333333333333,1
525113,tombstone,1993,Billy,2,Billy Clanton,BILLY,46.9666666666667,0
248222,the fast and the furious,2001,Vince,7,Vince,VINCE,46.93333333333334,0
1584998,black christmas,1974,Bradford,6,Jess Bradford,BRADFORD,46.799999999999955,0
706878,the last boy scout,1991,Mike,4,Mike Matthews,MIKE,46.700000000000045,1
637256,waterworld,1995,Gregor,5,Gregor,GREGOR,46.599999999999994,0
22091537,speed,1994,Lawson,4,Engineer Frank Lawson,LAWSON,46.06666666666667,1
5788437,the name of the rose,1986,Bernardo,7,Bernardo Gui,BERNARDO,46.06666666666666,0
186856,the omen,1976,Brennan,4,Brennan,BRENNAN,45.66666666666667,0
30327,the terminator,1984,Reese,14,Kyle Reese,REESE,44.76666666666667,1
55447,star wars episode iii: revenge of the sith,2005,Anakin,6,Jedi Knights Anakin Skywalker,ANAKIN,44.7,0
167599,men in black,1997,Laurel,4,Laurel Weaver,LAUREL,44.43333333333334,0
612052,spider-man 2,2004,Jane,9,Mary Jane Watson,JANE,44.33333333333337,0
18618306,planet of the apes,1968,Taylor,25,Cornelius free Taylor,TAYLOR,44.13333333333334,0
1385251,wedding crashers,2005,Grey,28,Jeremy Grey,GREY,44.1,1
707808,snatch,2000,Vinnie,4,Vinnie,VINNIE,44.1,1
73875,the godfather part ii,1974,Sonny,2,Sonny,SONNY,44.0,0
103021,midnight express,1978,Max,5,Max,MAX,44.0,1
50744,star wars episode vi: return of the jedi,1983,Luke,31,Luke Skywalker,LUKE,43.933333333333394,0
277149,there's something about mary,1998,Jensen,15,Mary Jensen,JENSEN,43.866666666666646,0
362719,superman,1978,Clark,5,Clark,CLARK,43.666666666666686,1
564947,"i, robot",2004,Calvin,8,Susan Calvin,CALVIN,43.26666666666665,0
29075630,the dark knight rises,2012,Bane,14,Bane,BANE,42.93333333333334,0
268833,goldeneye,1995,Tiger,2,Eurocopter Tiger,TIGER,42.083333333333336,1
2982688,x-men origins: wolverine,2009,Creed,9,Victor Creed,CREED,41.96666666666667,0
11893755,into the wild,2007,Jan,3,Jan Burres  ,JAN,41.76666666666671,1
870946,the bourne supremacy,2004,Vladimir,3,Vladimir Neski,VLADIMIR,41.23333333333335,0
347000,suspiria,1977,Helena,2,Helena Markos,HELENA,40.80000000000001,0
660343,"one, two, three",1961,Scarlett,3,Scarlett Hazeltine,SCARLETT,40.66666666666667,0
633411,the avengers,1998,Wynter,8,De Wynter - controlling,WYNTER,40.56666666666667,0
1048695,dracula,1979,Mina,7,Mina Van Helsing,MINA,40.43333333333332,0
370064,love actually,2003,Mack,4,Billy Mack,MACK,40.3,0
6043780,police academy,1984,Reed,2,Reed,REED,40.26666666666665,0
2270205,viridiana,1961,Jaime,5,Don Jaime,JAIME,39.83333333333337,0
74868,the last picture show,1971,Jackson,9,Duane Jackson,JACKSON,39.0,0
104984,rocky iv,1985,Nicolai,2,Nicolai Koloff,NICOLAI,38.93333333333333,1
4836572,oliver!,1968,Oliver,48,Oliver Twist,OLIVER,38.89999999999998,0
509676,glory,1989,Lincoln,2,Lincoln,LINCOLN,38.7,0
1412408,slap shot,1977,Reggie,5,Reggie Dunlop,REGGIE,38.46666666666667,0
1844221,el topo,1970,Mara,2,Mara,MARA,38.19999999999999,0
3071743,star trek,2009,Montgomery,2,Montgomery Scott,MONTGOMERY,37.96666666666667,0
179044,the jerk,1979,Johnson,18,Navin R. Johnson,JOHNSON,37.93333333333333,1
18951054,apocalypse now,1979,Johnson,2,Lance Johnson,JOHNSON,37.93333333333333,1
88326,ferris bueller's day off,1986,Sloane,3,Sloane Peterson,SLOANE,37.7,1
105872,clueless,1995,Tai,11,Tai Frasier,TAI,37.6,0
920296,somewhere in time,1980,McKenna,5,Elise McKenna,MCKENNA,37.2,0
24314116,pirates of the caribbean: on stranger tides,2011,Sparrow,22,Jack Sparrow,SPARROW,37.2,0
451062,the dead zone,1983,Sam,2,Sam Weizak,SAM,36.89999999999998,1
18952889,"it's a mad, mad, mad, mad world",1963,Fitzgerald,2,Tyler Fitzgerald,FITZGERALD,36.833333333333336,0
431562,almost famous,2000,Miller,39,William Miller,MILLER,36.766666666666666,0
213251,alien³,1992,Queen,9,Alien Queen,QUEEN,36.3,1
535335,war of the worlds,2005,Ray,21,Ray Ferrier,RAY,35.60000000000002,0
42313,the wicker man,1973,Willow,2,Willow,WILLOW,35.6,0
535335,war of the worlds,2005,Manny,2,Manny,MANNY,35.4,1
1125221,national lampoon's christmas vacation,1989,Nora,3,Nora Griswold,NORA,34.633333333333326,0
25357930,sherlock holmes,2009,Queen,2,Queen Victoria,QUEEN,34.56666666666667,0
179044,the jerk,1979,Carl,2,Carl Reiner,CARL,34.233333333333576,1
297111,reservoir dogs,1992,Nash,6,Marvin Nash,NASH,33.6,0
68374,true lies,1994,Abu,14,Salim Abu Aziz,ABU,33.2,0
707808,snatch,2000,Sol,7,Sol,SOL,33.06666666666667,1
1059280,superman ii,1981,Lane,10,Lois Lane,LANE,32.900000000000006,0
706878,the last boy scout,1991,Joe,34,Joe knocks Milo,JOE,32.83333333333326,0
129493,dead poets society,1989,Charlie,2,Charlie punches Cameron,CHARLIE,32.799999999999955,0
129619,ghost,1990,Jensen,9,Molly Jensen,JENSEN,32.73333333333333,0
50957,star wars episode ii: attack of the clones,2002,Anakin,2,Anakin Skywalker,ANAKIN,32.7,0
2236472,transformers,2007,Archibald,3,Archibald Witwicky,ARCHIBALD,32.56666666666668,0
2466773,the godfather,1972,Carlo,3,Carlo,CARLO,32.43333333333334,0
4440277,highlander,1986,Iman,2,Iman Fasil,IMAN,31.866666666666674,0
303933,twister,1996,Miller,20,Jonas Miller,MILLER,31.56666666666667,1
382387,gremlins,1984,Kate,3,Kate Beringer,KATE,31.5,0
3569822,a beautiful mind,2001,Sol,2,Richard Sol,SOL,31.366666666666674,1
31186339,the hunger games,2012,Snow,2,Snow,SNOW,31.366666666666664,0
5474126,loving,1970,Brooks,2,Brooks Wilson,BROOKS,31.099999999999994,0
1252914,indiana jones and the kingdom of the crystal skull,2008,Jones,17,Henry Jones III,JONES,30.833333333333336,0
15233369,slumdog millionaire,2008,Salim,21,Salim,SALIM,30.80000000000001,0
1213838,toy story 3,2010,Woody,9,Woody,WOODY,30.700000000000003,1
503573,dazed and confused,1993,Slater,2,Ron Slater,SLATER,30.466666666666665,0
225554,autumn sonata,1978,Eva,3,Eva,EVA,30.433333333333167,1
74868,the last picture show,1971,Jacy,3,Jacy Farrow,JACY,30.366666666666664,1
1107088,"the karate kid, part ii",1986,Daniel,26,Daniel,DANIEL,30.16666666666424,0
267848,scarface,1983,Montana,52,Tony Montana,MONTANA,30.133333333333336,0
74830,jaws,1975,Chrissie,2,Chrissie Watkins,CHRISSIE,29.966666666666665,0
999394,pirates of the caribbean: dead man's chest,2006,Will,3,Will Turner,WILL,29.866666666666674,0
161912,true grit,1969,Reuben,5,"Reuben ""Rooster"" J. Cogburn",REUBEN,29.76666666666665,1
168593,"good morning, vietnam",1987,Jimmy,3,Jimmy Wah's,JIMMY,29.699999999999818,0
1689394,pirates of the caribbean: at world's end,2007,Turner,3,Bootstrap Bill Turner,TURNER,29.53333333333333,0
1689394,pirates of the caribbean: at world's end,2007,Turner,2,Will Turner,TURNER,29.53333333333333,0
17917662,the notebook,2004,Duke,3,Duke,DUKE,29.5,0
724258,mission: impossible,1996,Job,4,Job,JOB,29.46666666666667,0
74830,jaws,1975,Brody,6,Martin Brody,BRODY,29.33333333333333,0
19596597,sherlock holmes,2009,Watson,9,John Watson,WATSON,29.233333333333334,0
25357930,sherlock holmes,2009,Watson,10,John Watson,WATSON,29.233333333333334,0
1880660,"the chronicles of narnia: the lion, the witch and the wardrobe",2005,Aslan,20,Aslan,ASLAN,28.966666666666665,1
648921,face/off,1997,Archer,26,Sean Archer,ARCHER,28.933333333333337,0
113460,platoon,1986,Harris,2,Harris,HARRIS,28.599999999999994,1
7074043,misery,1990,Annie,13,Annie,ANNIE,28.5,0
28269,saving private ryan,1998,Miller,16,John H. Miller,MILLER,28.233333333333327,1
97646,die hard,1988,Ellis,2,Harry Ellis,ELLIS,28.19999999999999,0
9979,eyes wide shut,1999,Nick,9,Nick Nightingale,NICK,28.133333333333354,1
133648,scent of a woman,1992,Slade,8,Army Ranger Lieutenant Colonel Frank Slade,SLADE,27.866666666666674,0
31201599,ted,2012,Jones,3,Sam Jones,JONES,27.800000000000004,0
7047921,little miss sunshine,2006,Dwayne,4,Dwayne,DWAYNE,27.69999999999999,1
8138535,barefoot in the park,1967,Corie,18,Corie,CORIE,27.6,1
29943,the breakfast club,1985,Clark,3,Andrew Clark,CLARK,27.166666666666686,1
261402,robin hood: prince of thieves,1991,Will,3,Will Scarlett,WILL,27.133333333333326,0
1745050,mr. & mrs. smith,2005,Smith,8,Jane Smith,SMITH,27.0,1
870946,the bourne supremacy,2004,Yuri,3,Yuri Gretkov,YURI,26.56666666666667,0
431014,big fish,2003,Amos,4,Amos Calloway,AMOS,26.19999999999999,0
468293,philadelphia,1993,Miller,11,Joe Miller,MILLER,26.133333333333336,1
4453691,blood diamond,2006,Maddy,4,Maddy Bowen,MADDY,26.1,0
1210303,constantine,2005,Hennessy,2,Hennessy,HENNESSY,25.766666666666673,0
1252914,indiana jones and the kingdom of the crystal skull,2008,Irina,5,Irina Spalko,IRINA,25.66666666666667,0
39311,jfk,1991,Fidel,2,Fidel Castro,FIDEL,25.566666666666663,0
308898,a fish called wanda,1988,Ken,21,George gives Ken the task,KEN,25.46666666666667,0
1689394,pirates of the caribbean: at world's end,2007,Jones,17,Davy Jones,JONES,25.433333333333337,0
101910,the towering inferno,1974,Ramsey,2,Ramsey,RAMSEY,25.299999999999997,0
12673434,thor,2011,Thor,6,Thor,THOR,25.166666666666657,0
142049,minority report,2002,Agatha,9,Anne Lively&mdash;which Agatha,AGATHA,25.03333333333334,0
22144721,iron man 2,2010,Rhodes,5,James Rhodes,RHODES,24.4,0
6152265,thunderball,1965,Fiona,3,Fiona Volpe,FIONA,23.733333333333334,0
58147,the manchurian candidate,1962,Jordan,7,Jocelyn Jordan,JORDAN,23.666666666666657,0
1623960,brokeback mountain,2005,Alma,6,Alma Jr.,ALMA,23.633333333333326,0
6816597,la notte,1961,Giovanni,26,Giovanni,GIOVANNI,23.333333333333343,0
445066,robocop,1987,Murphy,6,Alex Murphy,MURPHY,23.233333333333334,0
8031432,the curious case of benjamin button,2008,Queenie,3,Queenie,QUEENIE,23.033333333333335,0
1449256,point blank,1967,Carter,3,Carter,CARTER,22.96666666666667,0
673472,the lost boys,1987,Emerson,26,Michael Emerson,EMERSON,22.633333333333326,0
692661,carlito's way,1993,Carlito,32,Carlito Brigante,CARLITO,22.5,1
2492199,winter light,1963,Jonas,4,Jonas Persson,JONAS,22.33333333333333,0
26999426,captain america: the first avenger,2011,Peggy,2,Peggy Carter,PEGGY,22.03333333333333,0
2251266,ocean's eleven,2001,Ocean,2,Danny Ocean,OCEAN,22.0,0
72453,signs,2002,Graham,28,Graham Hess,GRAHAM,21.866666666666674,0
999394,pirates of the caribbean: dead man's chest,2006,Turner,3,Will Turner,TURNER,21.599999999999994,0
6043780,police academy,1984,Harris,10,Thaddeus Harris,HARRIS,21.599999999999994,1
999394,pirates of the caribbean: dead man's chest,2006,Turner,2,Bootstrap Bill Turner,TURNER,21.599999999999994,0
171562,american history x,1998,Murray,5,Murray,MURRAY,21.566666666666677,0
146236,close encounters of the third kind,1977,Barry,3,Barry Guiler,BARRY,21.466666666666697,1
1059280,superman ii,1981,Kent,8,Clark Kent,KENT,21.366666666666674,1
167857,the usual suspects,1995,Edie,2,Edie Finneran,EDIE,20.9,0
3213691,there will be blood,2007,Sunday,2,Paul Sunday,SUNDAY,20.733333333333334,0
23270459,inception,2010,Fischer,5,Maurice Fischer,FISCHER,20.299999999999997,0
23270459,inception,2010,Fischer,2,Robert Fischer,FISCHER,20.299999999999997,0
4453691,blood diamond,2006,Dia,3,Dia,DIA,20.233333333333334,0
15593618,taken,2009,Kim,16,Kim,KIM,19.933333333333337,0
1689394,pirates of the caribbean: at world's end,2007,Cutler,10,Cutler Beckett,CUTLER,19.866666666666664,0
2312056,pride & prejudice,2005,Collins,5,Collins,COLLINS,19.8,0
15593618,taken,2009,Lenore,3,Lenore,LENORE,19.7,0
963986,the bourne identity,2002,Eamon,3,Eamon,EAMON,19.666666666666657,0
42147,midnight cowboy,1969,Buck,42,Joe Buck,BUCK,19.5,0
42147,midnight cowboy,1969,Buck,2,Sally Buck,BUCK,19.5,0
210151,"lock, stock and two smoking barrels",1998,Nick,4,"Nick """,NICK,19.400000000000006,1
22216,"o brother, where art thou?",2000,Teague,2,Big Dan Teague,TEAGUE,19.333333333333336,0
481605,batman begins,2005,Bruce,3,Bruce and Batman,BRUCE,19.299999999999955,0
481605,batman begins,2005,Bruce,13,Bruce confronts Falcone,BRUCE,19.299999999999955,0
1645634,the big sleep,1978,Brody,3,Joe Brody,BRODY,19.266666666666673,0
352795,jaws 2,1978,Brody,13,Martin Brody,BRODY,19.266666666666673,0
303928,escape from the planet of the apes,1971,Heloise,2,Heloise,HELOISE,19.166666666666668,0
11945073,hera pheri,1976,Vijay,3,Vijay,VIJAY,19.133333333333336,0
101910,the towering inferno,1974,Parker,4,Parker,PARKER,19.133333333333326,0
518615,king kong,1976,Dwan,18,Dwan,DWAN,19.1,0
284676,once upon a time in the west,1968,Cheyenne,6,Cheyenne,CHEYENNE,19.1,0
123417,the matrix reloaded,2003,Smith,2,Smith,SMITH,19.033333333333335,1
471544,blade,1998,Blade,15,Blade,BLADE,19.0,0
3185575,the color purple,1985,Johnson,19,Albert Johnson,JOHNSON,18.733333333333334,0
29943,the breakfast club,1985,Johnson,4,Brian Johnson,JOHNSON,18.733333333333334,0
1949083,the cincinnati kid,1965,Jefferson,4,William Jefferson Slade,JEFFERSON,18.566666666666663,0
213472,aliens,1986,Hudson,2,Hudson,HUDSON,18.4,1
451866,mission: impossible ii,2000,Vladimir,2,Vladimir Nekhorvich,VLADIMIR,18.366666666666646,0
335298,toy story 2,1999,Woody,4,Woody,WOODY,18.333333333333336,0
55601,sleepy hollow,1999,Van,2,Lady Van Tassel,VAN,18.266666666666666,0
1689394,pirates of the caribbean: at world's end,2007,Sparrow,26,Jack Sparrow,SPARROW,18.166666666666668,0
13901,heathers,1988,Duke,5,Heather Duke,DUKE,18.166666666666664,0
74830,jaws,1975,Ben,2,Ben Gardner,BEN,18.100000000000023,1
5878044,picnic at hanging rock,1975,Ben,2,Ben Hussey,BEN,18.100000000000023,1
71415,dune,1984,Alia,2,Alia,ALIA,18.033333333333346,0
999394,pirates of the caribbean: dead man's chest,2006,Cutler,3,Cutler Beckett,CUTLER,17.966666666666665,0
872441,first blood,1982,Sam,4,Sam Trautman,SAM,17.833333333333314,1
3876620,all the president's men,1976,Bradlee,4,Ben Bradlee,BRADLEE,17.8,1
633052,inglourious basterds,2009,Wilhelm,3,Sergeant Wilhelm,WILHELM,17.799999999999997,0
73425,the deer hunter,1978,Michael,3,Michael Cimino's,MICHAEL,17.633333333331393,1
20179415,halloween,1978,Michael,32,Michael Myers,MICHAEL,17.633333333331393,1
261402,robin hood: prince of thieves,1991,Robin,29,Robin Hood,ROBIN,17.466666666666697,1
407288,2 fast 2 furious,2003,Suki,2,Suki,SUKI,17.416666666666664,0
71415,dune,1984,Vladimir,3,Vladimir Harkonnen,VLADIMIR,17.400000000000006,0
35919373,from here to eternity,1979,Lorene,2,Lorene Rogers,LORENE,17.233333333333334,1
198313,willow,1988,Queen,3,Queen Bavmorda,QUEEN,16.833333333333336,0
2829485,the neverending story,1984,Fantasia,3,Fantasia,FANTASIA,16.75,1
1519783,fantastic four,2005,Storm,6,Johnny Storm,STORM,16.63333333333334,0
1519783,fantastic four,2005,Storm,9,Susan Storm,STORM,16.63333333333334,0
43566,heat,1995,McCauley,19,Neil McCauley,MCCAULEY,16.583333333333332,0
101935,network,1976,Jensen,5,Arthur Jensen,JENSEN,16.5,0
4836072,my fair lady,1964,Freddy,2,Freddy Eynsford-Hill,FREDDY,16.5,0
97646,die hard,1988,Franco,8,"Karl, Franco",FRANCO,16.400000000000006,0
301798,dirty harry,1971,Chico,4,Chico Gonzalez,CHICO,16.333333333333332,0
77744,wayne's world,1992,Finley,2,Russell Finley,FINLEY,16.2,0
431014,big fish,2003,Price,4,Don Price,PRICE,16.1,0
55447,star wars episode iii: revenge of the sith,2005,Mace,4,Jedi Master Mace Windu,MACE,16.066666666666663,0
97646,die hard,1988,Eddie,2,Eddie,EDDIE,15.933333333333167,0
76018,who framed roger rabbit,1988,Eddie,12,Eddie Valiant,EDDIE,15.933333333333167,1
434089,the man who shot liberty valance,1962,Hallie,14,Hallie,HALLIE,15.666666666666671,0
